proceedings:ID,booktitle:string,editor:string[],ee:string[],key:string,number:string,title:string,volume:string,year:int,in_selected_ip_subset,doi,edition
1953359,ARCADE@CADE,Martin Suda 0001|Sarah Winkler,http://arxiv.org/abs/1912.11786|https://doi.org/10.4204/EPTCS.311,journals/corr/abs-1912-11786,,"Proceedings of the Second International Workshop on Automated Reasoning: Challenges, Applications, Directions, Exemplary Achievements, ARCADE@CADE 2019, Natal, Brazil, August 26, 2019.",311,2019,True,http://arxiv.org/abs/1912.11786|https://doi.org/10.4204/EPTCS.311,311
1953895,ThEdu@CADE,Pedro Quaresma|Walther Neuper,http://arxiv.org/abs/1803.00722,journals/corr/abs-1803-00722,,"Proceedings 6th International Workshop on Theorem proving components for Educational software, ThEdu@CADE 2017, Gothenburg, Sweden, 6 Aug 2017.",267,2018,True,,267
1954317,FOCLASA,Javier Cámara|José Proença,http://arxiv.org/abs/1502.03157|https://doi.org/10.4204/EPTCS.175,journals/corr/CamaraP15,,"Proceedings 13th International Workshop on Foundations of Coordination Languages and Self-Adaptive Systems, FOCLASA 2014, Rome, Italy, 6th September 2014.",175,2015,True,http://arxiv.org/abs/1502.03157|https://doi.org/10.4204/EPTCS.175,175
1954788,AFL,Erzsébet Csuhaj-Varjú|György Vaszil|Pál Dömösi,http://arxiv.org/abs/1708.06226,journals/corr/abs-1708-06226,,"Proceedings 15th International Conference on Automata and Formal Languages, AFL 2017, Debrecen, Hungary, September 4-6, 2017.",252,2017,True,,252
1955759,HCVS,Andrey Rybalchenko|Fabio Fioravanti|Nikolaj S. Bjørner|Valerio Senni,http://arxiv.org/abs/1412.0825|https://doi.org/10.4204/EPTCS.169,journals/corr/BjornerFRS14,,"Proceedings First Workshop on Horn Clauses for Verification and Synthesis, HCVS 2014, Vienna, Austria, 17 July 2014.",169,2014,True,http://arxiv.org/abs/1412.0825|https://doi.org/10.4204/EPTCS.169,169
1957215,VPT/HCVS@ETAPS,Laurent Fribourg|Matthias Heizmann,https://arxiv.org/abs/2008.02483|https://doi.org/10.4204/EPTCS.320,journals/corr/abs-2008-02483,,"Proceedings 8th International Workshop on Verification and Program Transformation and 7th Workshop on Horn Clauses for Verification and Synthesis, VPT/HCVS@ETAPS 2020, Dublin, Ireland, 25-26th April 2020.",320,2020,True,https://arxiv.org/abs/2008.02483|https://doi.org/10.4204/EPTCS.320,320
1958140,Cassting/SynCoP,Benoît Delahaye|Jirí Srba|Loïg Jezequel|Nicolas Markey|Thomas Brihaye,http://arxiv.org/abs/1608.00177|https://doi.org/10.4204/EPTCS.220,journals/corr/BrihayeDJMS16,,"Proceedings Cassting Workshop on Games for the Synthesis of Complex Systems and 3rd International Workshop on Synthesis of Complex Parameters, Cassting/SynCoP 2016, Eindhoven, The Netherlands, April 2-3, 2016.",220,2016,True,http://arxiv.org/abs/1608.00177|https://doi.org/10.4204/EPTCS.220,220
1958397,INFINITY,Axel Legay,http://arxiv.org/abs/0911.3440|https://doi.org/10.4204/EPTCS.10,journals/corr/abs-0911-3440,,"Proceedings International Workshop on Verification of Infinite-State Systems, INFINITY 2009, Bologna, Italy, 31th August 2009.",10,2009,True,http://arxiv.org/abs/0911.3440|https://doi.org/10.4204/EPTCS.10,10
1963711,QPL,Prakash Panangaden|Ross Duncan,http://arxiv.org/abs/1407.8427|https://doi.org/10.4204/EPTCS.158,journals/corr/DuncanP14,,"Proceedings 9th Workshop on Quantum Physics and Logic, QPL 2012, Brussels, Belgium, 10-12 October 2012.",158,2014,True,http://arxiv.org/abs/1407.8427|https://doi.org/10.4204/EPTCS.158,158
1964418,TARK,Lawrence S. Moss,http://arxiv.org/abs/1907.08335|https://doi.org/10.4204/EPTCS.297,journals/corr/abs-1907-08335,,"Proceedings Seventeenth Conference on Theoretical Aspects of Rationality and Knowledge, TARK 2019, Toulouse, France, 17-19 July 2019.",297,2019,True,http://arxiv.org/abs/1907.08335|https://doi.org/10.4204/EPTCS.297,297
1965832,ICE,Davide Grohmann|Emilio Tuosto|Filippo Bonchi|Paola Spoletini,http://arxiv.org/abs/0912.0759|https://doi.org/10.4204/EPTCS.12,journals/corr/abs-0912-0759,,"Proceedings 2nd Interaction and Concurrency Experience: Structured Interactions, ICE 2009, Bologna, Italy, 31st August 2009.",12,2009,True,http://arxiv.org/abs/0912.0759|https://doi.org/10.4204/EPTCS.12,12
1968712,EXPRESS,Bas Luttik|Frank Valencia,http://arxiv.org/abs/1108.4077|https://doi.org/10.4204/EPTCS.64,journals/corr/abs-1108-4077,,"Proceedings 18th International Workshop on Expressiveness in Concurrency, EXPRESS 2011, Aachen, Germany, 5th September 2011.",64,2011,True,http://arxiv.org/abs/1108.4077|https://doi.org/10.4204/EPTCS.64,64
1969763,WoF'15,Carsten Schürmann|Iliano Cervesato,http://arxiv.org/abs/1511.02529|https://doi.org/10.4204/EPTCS.197,journals/corr/CervesatoS15,,"Proceedings First International Workshop on Focusing, WoF 2015, Suva, Fiji, 23rd November 2015.",197,2015,True,http://arxiv.org/abs/1511.02529|https://doi.org/10.4204/EPTCS.197,197
1976568,ACL2,Cuong Chau|Rob Sumners,https://doi.org/10.4204/EPTCS.359|https://doi.org/10.48550/arXiv.2205.11103,journals/corr/abs-2205-11103,,"Proceedings Seventeenth International Workshop on the ACL2 Theorem Prover and its Applications, Austin, Texas, USA, 26th-27th May 2022.",359,2022,True,https://doi.org/10.4204/EPTCS.359|https://doi.org/10.48550/arXiv.2205.11103,359
1977066,MARS/VPT@ETAPS,John P. Gallagher|Rob van Glabbeek|Wendelin Serwe,http://arxiv.org/abs/1803.08668,journals/corr/abs-1803-08668,,"Proceedings Third Workshop on Models for Formal Analysis of Real Systems and Sixth International Workshop on Verification and Program Transformation, MARS/VPT@ETAPS 2018, Thessaloniki, Greece, 20th April 2018.",268,2018,True,,268
1977573,PxTP,Giselle Reis|Haniel Barbosa,http://arxiv.org/abs/1908.08639|https://doi.org/10.4204/EPTCS.301,journals/corr/abs-1908-08639,,"Proceedings Sixth Workshop on Proof eXchange for Theorem Proving, PxTP 2019, Natal, Brazil, August 26, 2019.",301,2019,True,http://arxiv.org/abs/1908.08639|https://doi.org/10.4204/EPTCS.301,301
1980272,DCM,S. Barry Cooper|Vincent Danos,http://arxiv.org/abs/0911.2829|https://doi.org/10.4204/EPTCS.9,journals/corr/abs-0911-2829,,"Proceedings Fifth Workshop on Developments in Computational Models--Computational Models From Nature, DCM 2009, Rhodes, Greece, 11th July 2009.",9,2009,True,http://arxiv.org/abs/0911.2829|https://doi.org/10.4204/EPTCS.9,9
1980550,WLP / WFLP,Janis Voigtländer|Sibylle Schwarz,http://arxiv.org/abs/1701.00148|https://doi.org/10.4204/EPTCS.234,journals/corr/SchwarzV17,,"Proceedings 29th and 30th Workshops on (Constraint) Logic Programming and 24th International Workshop on Functional and (Constraint) Logic Programming, WLP 2015 / WLP 2016 / WFLP 2016, Dresden and Leipzig, Germany, 22nd September 2015 and 12-14th September 2016.",234,2017,True,http://arxiv.org/abs/1701.00148|https://doi.org/10.4204/EPTCS.234,234
1981714,CCA,Ning Zhong 0002|Xizhong Zheng,http://arxiv.org/abs/1006.0551|https://doi.org/10.4204/EPTCS.24,journals/corr/abs-1006-0551,,"Proceedings Seventh International Conference on Computability and Complexity in Analysis, CCA 2010, Zhenjiang, China, 21-25th June 2010.",24,2010,True,http://arxiv.org/abs/1006.0551|https://doi.org/10.4204/EPTCS.24,24
1984180,LSFA,Elaine Pimentel|Simona Ronchi Della Rocca,http://arxiv.org/abs/1203.5423|https://doi.org/10.4204/EPTCS.81,journals/corr/abs-1203-5423,,"Proceedings 6th Workshop on Logical and Semantic Frameworks with Applications, LSFA 2011, Belo Horizonte, Brazil, 27 August 2011.",81,2011,True,http://arxiv.org/abs/1203.5423|https://doi.org/10.4204/EPTCS.81,81
1985705,MFPS,Ana Sokolova,https://doi.org/10.4204/EPTCS.351|https://doi.org/10.48550/arXiv.2112.13746,journals/corr/abs-2112-13746,,"Proceedings 37th Conference on Mathematical Foundations of Programming Semantics, MFPS 2021, Hybrid: Salzburg, Austria and Online, 30th August - 2nd September, 2021.",351,2021,True,https://doi.org/10.4204/EPTCS.351|https://doi.org/10.48550/arXiv.2112.13746,351
1986693,ACT,Kohei Kishida,https://doi.org/10.4204/EPTCS.372|https://doi.org/10.48550/arXiv.2211.01102,journals/corr/abs-2211-01102,,"Proceedings of the Fourth International Conference on Applied Category Theory, ACT 2021, Cambridge, United Kingdom, 12-16th July 2021.",372,2022,True,https://doi.org/10.4204/EPTCS.372|https://doi.org/10.48550/arXiv.2211.01102,372
1987392,CL&C,Stefano Berardi|Steffen van Bakel|Ulrich Berger 0001,http://arxiv.org/abs/1101.5200|https://doi.org/10.4204/EPTCS.47,journals/corr/abs-1101-5200,,"Proceedings Third International Workshop on Classical Logic and Computation, CL&C 2010, Brno, Czech Republic, 21-22 August 2010.",47,2010,True,http://arxiv.org/abs/1101.5200|https://doi.org/10.4204/EPTCS.47,47
1988141,SR,Alessio Lomuscio|Moshe Y. Vardi,http://arxiv.org/abs/1607.02694|https://doi.org/10.4204/EPTCS.218,journals/corr/LomuscioV16,,"Proceedings of the 4th International Workshop on Strategic Reasoning, SR 2016, New York City, USA, 10th July 2016.",218,2016,True,http://arxiv.org/abs/1607.02694|https://doi.org/10.4204/EPTCS.218,218
1990024,FBTC,Emanuela Merelli|Paola Quaglia,http://arxiv.org/abs/1002.4919|https://doi.org/10.4204/EPTCS.19,journals/corr/abs-1002-4919,,"Proceedings Third Workshop From Biology To Concurrency and back, FBTC 2010, Paphos, Cyprus, 27th March 2010.",19,2010,True,http://arxiv.org/abs/1002.4919|https://doi.org/10.4204/EPTCS.19,19
1993066,SOS,Michel A. Reniers|Pawel Sobocinski 0001,http://arxiv.org/abs/1108.2796|https://doi.org/10.4204/EPTCS.62,journals/corr/abs-1108-2796,,"Proceedings Eight Workshop on Structural Operational Semantics 2011, SOS 2011, Aachen, Germany, 5th September 2011.",62,2011,True,http://arxiv.org/abs/1108.2796|https://doi.org/10.4204/EPTCS.62,62
1993246,HCVS@ETAPS,John P. Gallagher|Philipp Rümmer,http://arxiv.org/abs/1607.04033|https://doi.org/10.4204/EPTCS.219,journals/corr/GallagherR16,,"Proceedings 3rd Workshop on Horn Clauses for Verification and Synthesis, HCVS@ETAPS 2016, Eindhoven, The Netherlands, 3rd April 2016.",219,2016,True,http://arxiv.org/abs/1607.04033|https://doi.org/10.4204/EPTCS.219,219
1995575,DICE,Patrick Baillot,http://arxiv.org/abs/1005.0653|https://doi.org/10.4204/EPTCS.23,journals/corr/abs-1005-0653,,"Proceedings International Workshop on Developments in Implicit Computational complExity, DICE 2010, Paphos, Cyprus, 27-28th March 2010.",23,2010,True,http://arxiv.org/abs/1005.0653|https://doi.org/10.4204/EPTCS.23,23
1996877,HAS,Manuela-Luminita Bujorianu|Rafael Wisniewski,http://arxiv.org/abs/1501.05405|https://doi.org/10.4204/EPTCS.174,journals/corr/BujorianuW15,,"Proceedings 4th Workshop on Hybrid Autonomous Systems, HAS 2014, Grenoble, France, 12-13 April 2014.",174,2015,True,http://arxiv.org/abs/1501.05405|https://doi.org/10.4204/EPTCS.174,174
1997833,ICE,Alceste Scalas|Anastasia Mavridou|Julien Lange|Larisa Safina,https://arxiv.org/abs/2109.14908|https://doi.org/10.4204/EPTCS.347,journals/corr/abs-2109-14908,,"Proceedings 14th Interaction and Concurrency Experience, ICE 2021, Online, 18th June 2021.",347,2021,True,https://arxiv.org/abs/2109.14908|https://doi.org/10.4204/EPTCS.347,347
1998683,EXPRESS/SOS,Kirstin Peters|Simone Tini,http://arxiv.org/abs/1709.00049,journals/corr/abs-1709-00049,,"Proceedings Combined 24th International Workshop on Expressiveness in Concurrency and 14th Workshop on Structural Operational Semantics, EXPRESS/SOS 2017, Berlin, Germany, 4th September 2017.",255,2017,True,,255
1999936,FVAV@iFM,Lukas Bulwahn|Maryam Kamali|Sven Linker,http://arxiv.org/abs/1709.02126,journals/corr/abs-1709-02126,,"Proceedings First Workshop on Formal Verification of Autonomous Vehicles, FVAV@iFM 2017, Turin, Italy, 19th September 2017.",257,2017,True,,257
2000527,VPT@ETAPS,Alexei Lisitsa 0001|Andrei P. Nemytykh|Maurizio Proietti,http://arxiv.org/abs/1708.06887,journals/corr/abs-1708-06887,,"Proceedings Fifth International Workshop on Verification and Program Transformation, VPT@ETAPS 2017, Uppsala, Sweden, 29th April 2017.",253,2017,True,,253
2001237,PACO,Luca Aceto|Mohammad Reza Mousavi 0001,http://arxiv.org/abs/1108.1452|https://doi.org/10.4204/EPTCS.60,journals/corr/abs-1108-1452,,"Proceedings First International Workshop on Process Algebra and Coordination, PACO 2011, Reykjavik, Iceland, 9th June 2011.",60,2011,True,http://arxiv.org/abs/1108.1452|https://doi.org/10.4204/EPTCS.60,60
2001599,DICE,Jean-Yves Marion,http://arxiv.org/abs/1201.0345|https://doi.org/10.4204/EPTCS.75,journals/corr/abs-1201-0345,,"Proceedings Second Workshop on Developments in Implicit Computational Complexity, Saarbrücken, DICE 2011, Germany, April 2nd and 3rd, 2011.",75,2011,True,http://arxiv.org/abs/1201.0345|https://doi.org/10.4204/EPTCS.75,75
2002754,AMCA-POP,Mario de J. Pérez-Jiménez|Paolo Milazzo,http://arxiv.org/abs/1008.3147|https://doi.org/10.4204/EPTCS.33,journals/corr/abs-1008-3147,,"Proceedings First Workshop on Applications of Membrane computing, Concurrency and Agent-based modelling in POPulation biology, AMCA-POP 2010, Jena, Germany, 25th August 2010.",33,2010,True,http://arxiv.org/abs/1008.3147|https://doi.org/10.4204/EPTCS.33,33
2004359,YR-SOC,Maurice H. ter Beek,http://arxiv.org/abs/0906.4900,journals/corr/abs-0906-4900,,"Proceedings Fourth European Young Researchers Workshop on Service Oriented Computing, YR-SOC 2009, Pisa, Italy, 17-19th June 2009.",2,2009,True,,2
2005883,AREA@ECAI,Angelo Ferrando 0001|Claudio Menghi|Daniela Briola|Rafael C. Cardoso 0001|Tobias Ahlbrecht,https://arxiv.org/abs/2007.11260|https://doi.org/10.4204/EPTCS.319,journals/corr/abs-2007-11260,,"Proceedings of the First Workshop on Agents and Robots for reliable Engineered Autonomy, AREA@ECAI 2020, Virtual event, 4th September 2020.",319,2020,True,https://arxiv.org/abs/2007.11260|https://doi.org/10.4204/EPTCS.319,319
2006590,MSFP@ETAPS,Neel Krishnaswami|Paul Blain Levy,http://arxiv.org/abs/1406.1534|https://doi.org/10.4204/EPTCS.153,journals/corr/LevyK14,,"Proceedings 5th Workshop on Mathematically Structured Functional Programming, MSFP@ETAPS 2014, Grenoble, France, 12 April 2014.",153,2014,True,http://arxiv.org/abs/1406.1534|https://doi.org/10.4204/EPTCS.153,153
2011994,FAVO,Jeremy W. Bryans|John S. Fitzgerald,http://arxiv.org/abs/1001.5310|https://doi.org/10.4204/EPTCS.16,journals/corr/abs-1001-5310,,"Proceedings Second Workshop on Formal Aspects of Virtual Organisations, FAVO 2009, Eindhoven, The Netherlands, 3rd November 2009.",16,2009,True,http://arxiv.org/abs/1001.5310|https://doi.org/10.4204/EPTCS.16,16
2012109,EXPRESS/SOS,Jorge A. Pérez 0001|Jurriaan Rot,http://arxiv.org/abs/1908.08213|https://doi.org/10.4204/EPTCS.300,journals/corr/abs-1908-08213,,"Proceedings Combined 26th International Workshop on Expressiveness in Concurrency and 16th Workshop on Structural Operational Semantics, EXPRESS/SOS 2019, Amsterdam, The Netherlands, 26th August 2019.",300,2019,True,http://arxiv.org/abs/1908.08213|https://doi.org/10.4204/EPTCS.300,300
2012563,MCU,Matthew Cook 0001|Turlough Neary,http://arxiv.org/abs/1309.1043|https://doi.org/10.4204/EPTCS.128,journals/corr/NearyC13,,"Proceedings Machines, Computations and Universality 2013, MCU 2013, Zürich, Switzerland, September 9-11, 2013.",128,2013,True,http://arxiv.org/abs/1309.1043|https://doi.org/10.4204/EPTCS.128,128
2012918,SynCoP,Goran Frehse|Étienne André,http://arxiv.org/abs/1403.7841|https://doi.org/10.4204/EPTCS.145,journals/corr/AndreF14,,"Proceedings 1st International Workshop on Synthesis of Continuous Parameters, SynCoP 2014, Grenoble, France, 6th April 2014.",145,2014,True,http://arxiv.org/abs/1403.7841|https://doi.org/10.4204/EPTCS.145,145
2013672,MBT,Alexander K. Petrenko|Holger Schlingloff,http://arxiv.org/abs/1403.7044|https://doi.org/10.4204/EPTCS.141,journals/corr/SchlingloffP14,,"Proceedings Ninth Workshop on Model-Based Testing, MBT 2014, Grenoble, France, 6 April 2014.",141,2014,True,http://arxiv.org/abs/1403.7044|https://doi.org/10.4204/EPTCS.141,141
2013679,EXPRESS/SOS,Ornela Dardha|Valentina Castiglioni,https://arxiv.org/abs/2108.09624|https://doi.org/10.4204/EPTCS.339,journals/corr/abs-2108-09624,,"Proceedings Combined 28th International Workshop on Expressiveness in Concurrency and 18th Workshop on Structural Operational Semantics, EXPRESS/SOS 2021, and 18th Workshop on Structural Operational SemanticsParis, France (online event), 23rd August 2021.",339,2021,True,https://arxiv.org/abs/2108.09624|https://doi.org/10.4204/EPTCS.339,339
2013832,DICE-FOPARA@ETAPS,Steffen Jost|Thomas Seiller,http://arxiv.org/abs/1908.04478|https://doi.org/10.4204/EPTCS.298,journals/corr/abs-1908-04478,,"Proceedings Third Joint Workshop on Developments in Implicit Computational complExity and Foundational & Practical Aspects of Resource Analysis, DICE-FOPARA@ETAPS 2019, Prague, Czech Republic, April 6-7, 2019.",298,2019,True,http://arxiv.org/abs/1908.04478|https://doi.org/10.4204/EPTCS.298,298
2014010,TERMGRAPH,Andrea Corradini 0001|Hans Zantema,http://arxiv.org/abs/1609.03014|https://doi.org/10.4204/EPTCS.225,journals/corr/CorradiniZ16,,"Proceedings 9th International Workshop on Computing with Terms and Graphs, TERMGRAPH 2016, Eindhoven, The Netherlands, April 8, 2016.",225,2016,True,http://arxiv.org/abs/1609.03014|https://doi.org/10.4204/EPTCS.225,225
2015067,AppFM@FM,Jaco van de Pol|Jim Woodcock 0001|Mario Gleirscher,https://arxiv.org/abs/2111.07538|https://doi.org/10.4204/EPTCS.349,journals/corr/abs-2111-07538,,"Proceedings First Workshop on Applicable Formal Methods, AppFM@FM 2021, virtual, 23rd November 2021.",349,2021,True,https://arxiv.org/abs/2111.07538|https://doi.org/10.4204/EPTCS.349,349
2015749,FOMC,Keren Censor-Hillel|Valerie King,http://arxiv.org/abs/1310.4595|https://doi.org/10.4204/EPTCS.132,journals/corr/Censor-HillelK13,,"Proceedings Ninth International Workshop on Foundations of Mobile Computing, FOMC 2013, Jerusalem, Israel, October 17-18, 2013.",132,2013,True,http://arxiv.org/abs/1310.4595|https://doi.org/10.4204/EPTCS.132,132
2020149,Festschrift for Dave Schmidt,Anindya Banerjee 0001|John Hatcliff|Kyung-Goo Doh|Olivier Danvy,http://arxiv.org/abs/1309.4557|https://doi.org/10.4204/EPTCS.129,journals/corr/BanerjeeDDH13,,"Semantics, Abstract Interpretation, and Reasoning about Programs: Essays Dedicated to David A. Schmidt on the Occasion of his Sixtieth Birthday, Manhattan, Kansas, USA, 19-20th September 2013.",129,2013,True,http://arxiv.org/abs/1309.4557|https://doi.org/10.4204/EPTCS.129,129
2020512,SYNT,Krishnendu Chatterjee|Rüdiger Ehlers|Susmit Jha,http://arxiv.org/abs/1407.4937|https://doi.org/10.4204/EPTCS.157,journals/corr/ChatterjeeEJ14,,"Proceedings 3rd Workshop on Synthesis, SYNT 2014, Vienna, Austria, July 23-24, 2014.",157,2014,True,http://arxiv.org/abs/1407.4937|https://doi.org/10.4204/EPTCS.157,157
2020856,PxTP@CADE,Andrei Paskevich|Cezary Kaliszyk,http://arxiv.org/abs/1507.08375|https://doi.org/10.4204/EPTCS.186|https://www.wikidata.org/entity/Q108482159,journals/corr/KaliszykP15,,"Proceedings Fourth Workshop on Proof eXchange for Theorem Proving, PxTP 2015, Berlin, Germany, August 2-3, 2015.",186,2015,True,http://arxiv.org/abs/1507.08375|https://doi.org/10.4204/EPTCS.186|https://www.wikidata.org/entity/Q108482159,186
2020917,HPC,Alexander Vasiliev|Bob Coecke|Farid M. Ablayev,http://arxiv.org/abs/1103.2268|https://doi.org/10.4204/EPTCS.52,journals/corr/abs-1103-2268,,"Proceedings CSR 2010 Workshop on High Productivity Computations, HPC 2010, Kazan, Russia, June 21-22, 2010.",52,2010,True,http://arxiv.org/abs/1103.2268|https://doi.org/10.4204/EPTCS.52,52
2025480,ICE@DisCoTec,Laura Bocchi|Ludovic Henrio|Massimo Bartoletti|Sophia Knight,http://arxiv.org/abs/1711.10708,journals/corr/abs-1711-10708,,"Proceedings 10th Interaction and Concurrency Experience, ICE@DisCoTec 2017, Neuchâtel, Switzerland, 21-22nd June 2017.",261,2017,True,,261
2026285,NCL,Andrzej Indrzejczak|Michal Zawidzki,https://doi.org/10.4204/EPTCS.358|https://doi.org/10.48550/arXiv.2204.06359,journals/corr/abs-2204-06359,,"Proceedings of the 10th International Conference on Non-Classical Logics. Theory and Applications, NCL 2022, Łódź, Poland, 14-18 March 2022.",358,2022,True,https://doi.org/10.4204/EPTCS.358|https://doi.org/10.48550/arXiv.2204.06359,358
2026324,LFMTP,Elaine Pimentel|Enrico Tassi,https://arxiv.org/abs/2107.07376|https://doi.org/10.4204/EPTCS.337,journals/corr/abs-2107-07376,,"Proceedings of the Sixteenth Workshop on Logical Frameworks and Meta-Languages: Theory and Practice, LFMTP 2021, Pittsburgh, USA, 16th July 2021.",337,2021,True,https://arxiv.org/abs/2107.07376|https://doi.org/10.4204/EPTCS.337,337
2026614,FOCLASA,António Ravara|Natallia Kokash,http://arxiv.org/abs/1208.4327|https://doi.org/10.4204/EPTCS.91,journals/corr/abs-1208-4327,,"Proceedings 11th International Workshop on Foundations of Coordination Languages and Self Adaptation, FOCLASA 2012, Newcastle, U.K., September 8, 2012.",91,2012,True,http://arxiv.org/abs/1208.4327|https://doi.org/10.4204/EPTCS.91,91
2028696,F-IDE@FM,José Proença|Rosemary Monahan|Virgile Prevosto,http://arxiv.org/abs/1912.09611|https://doi.org/10.4204/EPTCS.310,journals/corr/abs-1912-09611,,"Proceedings Fifth Workshop on Formal Integrated Development Environment, F-IDE@FM 2019, Porto, Portugal, 7th October 2019.",310,2019,True,http://arxiv.org/abs/1912.09611|https://doi.org/10.4204/EPTCS.310,310
2030191,QAPL@ETAPS,Erik P. de Vink|Herbert Wiklicky,http://arxiv.org/abs/1707.03668,journals/corr/WiklickyV17,,"Proceedings 15th Workshop on Quantitative Aspects of Programming Languages and Systems, QAPL@ETAPS 2017, Uppsala, Sweden, 23rd April 2017.",250,2017,True,,250
2031270,QAPL,Alessandra Di Pierro|Gethin Norman,http://arxiv.org/abs/1006.5107|https://doi.org/10.4204/EPTCS.28,journals/corr/abs-1006-5107,,"Proceedings Eighth Workshop on Quantitative Aspects of Programming Languages, QAPL 2010, Paphos, Cyprus, 27-28th March 2010.",28,2010,True,http://arxiv.org/abs/1006.5107|https://doi.org/10.4204/EPTCS.28,28
2032377,QAPL,Gethin Norman|Mieke Massink,http://arxiv.org/abs/1107.0746|https://doi.org/10.4204/EPTCS.57,journals/corr/abs-1107-0746,,"Proceedings Ninth Workshop on Quantitative Aspects of Programming Languages, QAPL 2011, Saarbrücken, Germany, April 1-3, 2011.",57,2011,True,http://arxiv.org/abs/1107.0746|https://doi.org/10.4204/EPTCS.57,57
2033511,FESCA,Barbora Buhnova|Jan Kofron|Lucia Happe,http://arxiv.org/abs/1302.4780|https://doi.org/10.4204/EPTCS.108,journals/corr/abs-1302-4780,,"Proceedings 10th International Workshop on Formal Engineering Approaches to Software Components and Architectures, FESCA 2013, Rome, Italy, March 23, 2013.",108,2013,True,http://arxiv.org/abs/1302.4780|https://doi.org/10.4204/EPTCS.108,108
2036050,UITP,Bruno Woltzenlogel Paleo|Christoph Benzmüller,http://arxiv.org/abs/1410.7850|https://doi.org/10.4204/EPTCS.167,journals/corr/BenzmullerP14,,"Proceedings Eleventh Workshop on User Interfaces for Theorem Provers, UITP 2014, Vienna, Austria, 17th July 2014.",167,2014,True,http://arxiv.org/abs/1410.7850|https://doi.org/10.4204/EPTCS.167,167
2036907,QPL,Giulio Chiribella|Peter Selinger,http://arxiv.org/abs/1901.09476|https://doi.org/10.4204/EPTCS.287,journals/corr/abs-1901-09476,,"Proceedings 15th International Conference on Quantum Physics and Logic, QPL 2018, Halifax, Canada, 3-7th June 2018.",287,2019,True,http://arxiv.org/abs/1901.09476|https://doi.org/10.4204/EPTCS.287,287
2037253,ThEdu,Pedro Quaresma|Ralph-Johan Back,http://arxiv.org/abs/1202.4535|https://doi.org/10.4204/EPTCS.79,journals/corr/abs-1202-4535,,"Proceedings First Workshop on CTP Components for Educational Software, THedu'11, Wroclaw, Poland, 31th July 2011.",79,2011,True,http://arxiv.org/abs/1202.4535|https://doi.org/10.4204/EPTCS.79,79
2045288,GandALF,Dario Della Monica|Pierre Ganty,https://doi.org/10.4204/EPTCS.370|https://doi.org/10.48550/arXiv.2209.09333,journals/corr/abs-2209-09333,,"Proceedings of the 13th International Symposium on Games, Automata, Logics and Formal Verification, GandALF 2022, Madrid, Spain, September 21-23, 2022.",370,2022,True,https://doi.org/10.4204/EPTCS.370|https://doi.org/10.48550/arXiv.2209.09333,370
2045413,QPL,Chris Heunen|Ross Duncan,http://arxiv.org/abs/1701.00242|https://doi.org/10.4204/EPTCS.236,journals/corr/DuncanH17,,"Proceedings 13th International Conference on Quantum Physics and Logic, QPL 2016, Glasgow, Scotland, 6-10 June 2016.",236,2017,True,http://arxiv.org/abs/1701.00242|https://doi.org/10.4204/EPTCS.236,236
2046402,GCM@STAF,Detlef Plump|Rachid Echahed,http://arxiv.org/abs/1912.08966|https://doi.org/10.4204/EPTCS.309,journals/corr/abs-1912-08966,,"Proceedings Tenth International Workshop on Graph Computation Models, GCM@STAF 2019, Eindhoven, The Netherlands, 17th July 2019.",309,2019,True,http://arxiv.org/abs/1912.08966|https://doi.org/10.4204/EPTCS.309,309
2047226,DCFS,Giovanni Pighizzini|Ian McQuillan,http://arxiv.org/abs/1008.1270|https://doi.org/10.4204/EPTCS.31,journals/corr/abs-1008-1270,,"Proceedings Twelfth Annual Workshop on Descriptional Complexity of Formal Systems, DCFS 2010, Saskatoon, Canada, 8-10th August 2010.",31,2010,True,http://arxiv.org/abs/1008.1270|https://doi.org/10.4204/EPTCS.31,31
2049400,WRS,Santiago Escobar 0001,http://arxiv.org/abs/1204.5318|https://doi.org/10.4204/EPTCS.82,journals/corr/abs-1204-5318,,"Proceedings 10th International Workshop on Reduction Strategies in Rewriting and Programming, WRS 2011, Novi Sad, Serbia, 29 May 2011.",82,2011,True,http://arxiv.org/abs/1204.5318|https://doi.org/10.4204/EPTCS.82,82
2050032,MBT,Alexander K. Petrenko|Bernd-Holger Schlingloff|Nikolay V. Pakulin,http://arxiv.org/abs/1504.01928|https://doi.org/10.4204/EPTCS.180,journals/corr/PakulinPS15,,"Proceedings Tenth Workshop on Model Based Testing, MBT 2015, London, UK, 18th April 2015.",180,2015,True,http://arxiv.org/abs/1504.01928|https://doi.org/10.4204/EPTCS.180,180
2053709,ThEdu@CADE,João Marcos 0001|Pedro Quaresma|Walther Neuper,https://arxiv.org/abs/2002.11895|https://doi.org/10.4204/EPTCS.313,journals/corr/abs-2002-11895,,"Proceedings 8th International Workshop on Theorem Proving Components for Educational Software, ThEdu@CADE 2019, Natal, Brazil, 25th August 2019.",313,2020,True,https://arxiv.org/abs/2002.11895|https://doi.org/10.4204/EPTCS.313,313
